exporter,year,population,eci,leftDistance2Origin_cp,leftDistance2Origin_ccp,leftSimDirection2MostComplex_cp,leftSimDirection2MostComplex_ccp,leftDistance2MostComplex_cp,leftDistance2MostComplex_ccp,leftEntropyCommunities_cp,leftEntropyCommunities_ccp,rightDistance2Origin_cp,rightDistance2Origin_ccp,rightSimDirection2MostComplex_cp,rightSimDirection2MostComplex_cc,rightDistance2MostComplex_cp,rightDistance2MostComplex_ccp,rightEntropyCommunities_cp,rightEntropyCommunities_ccp,EntropyCommunities_ccp,EntropyCommunities_cp,GDPpcPPPconstant2011intUSD,GDPpcconst2010USD,incomeLevel,latitude,longitude,region,TotalExports,TotalImports,rY10yr,rX10yr,logpop,loggdppc
"DZA",2002,31995046,-1.1499476,2.0381253,0,-.0040484513,0,.29413402,.021767655,0,0,.32792038,0,-.0011222927,0,.46715128,.70837885,0,0,4.185894,12.798133,10826.162,3754.5164,"Upper middle income",36.7397,3.0509701,"Middle East & North Africa",16292.105,12465.397,.019725556,.15253437,17.281092,8.2307148
"DZA",2003,32403514,-1.2525209,2.4691405,0,-.0043156119,0,.33874401,.022769984,0,0,.38337466,0,-.0010836613,0,.46449819,.67805624,0,0,4.0841012,12.736738,11459.55,3974.175,"Upper middle income",36.7397,3.0509701,"Middle East & North Africa",21506.4,14244.271,.014647942,.10769908,17.293777,8.2875729
"DZA",2004,32831096,-.93626058,2.1668456,0,-.0036827179,0,.30677992,.016120033,0,0,.37978107,0,-.00063825672,0,.46340609,.67174864,0,0,,12.777907,11796.831,4091.1443,"Upper middle income",36.7397,3.0509701,"Middle East & North Africa",28163.072,19030.658,.013449015,.070471548,17.306887,8.3165798
"DZA",2005,33288436,-.78566325,2.9647639,9.0067549,-.0025315743,-.0043366794,.3568925,.90381372,0,0,.40714362,.18970156,.00034710584,-.0038284634,.45262113,.68341213,0,0,4.6097074,12.691037,12322.114,4273.313,"Upper middle income",36.7397,3.0509701,"Middle East & North Africa",38780.797,21555.943,.010835607,-.014529535,17.320721,8.3601446
"ECU",1962,4812890,-.31329715,.90649563,0,-.0096141892,0,.19151199,.01405744,0,0,.61858404,0,-.0026856936,0,.56298465,1.0615623,0,0,4.2483263,14.991931,,2250.614,"Upper middle income",-.229498,-78.5243,"Latin America & Caribbean",116.67519,92.704254,.015380511,.11230677,15.386808,7.7189584
"ECU",1963,4953733,-.42655686,.93430769,0,-.0099537754,0,.19944897,.43065232,0,0,.58223951,0,-.0033745451,0,.57391119,1.0182853,0,0,4.0650878,14.945067,,2271.3713,"Upper middle income",-.229498,-78.5243,"Latin America & Caribbean",159.28365,126.50049,.02489993,.13245673,15.415652,7.7281389
"ECU",1964,5099468,-.70627022,1.1710714,0,-.0093352338,0,.21467577,.29364014,0,0,.57173681,0,-.000010301804,0,.59264928,.963884,0,0,3.9184909,15.044896,,2378.8252,"Upper middle income",-.229498,-78.5243,"Latin America & Caribbean",175.46852,163.93626,.028208356,.20413779,15.444647,7.7743621
"ECU",1965,5250119,-.62091732,1.0804864,0,-.0099926172,0,.20676768,.048109811,0,0,.55867302,0,-.0042662779,0,.56712431,1.0301918,0,0,4.0672078,,,2419.5771,"Upper middle income",-.229498,-78.5243,"Latin America & Caribbean",147.54173,162.82135,.034362487,.21202183,15.473762,7.791348
"ECU",1966,5405685,-.33120701,.87055045,0,-.0099953916,0,.18202415,.0068610203,0,0,.72791773,0,-.004971615,0,.63550615,.98907185,0,0,4.3785543,14.648263,,2341.9673,"Upper middle income",-.229498,-78.5243,"Latin America & Caribbean",164.77945,171.05124,.042342905,.23079757,15.502962,7.7587466
"ECU",1967,5566057,-.60411268,1.0907489,0,-.0099817095,0,.20927024,.0073266933,0,0,.6751501,0,-.0044776844,0,.56034422,.89535773,0,0,4.2011948,14.33828,,2379.5952,"Upper middle income",-.229498,-78.5243,"Latin America & Caribbean",198.77321,218.45319,.039553739,.21956588,15.532197,7.7746859
"ECU",1968,5730906,-.62530506,1.0273066,0,-.0099924561,0,.19762978,.0057176012,0,0,.58675939,0,-.0053470125,0,.59690619,.89315122,0,0,3.9909399,,,2355.2764,"Upper middle income",-.229498,-78.5243,"Latin America & Caribbean",221.8885,230.07724,.043648459,.21774121,15.561384,7.7644134
"ECU",1969,5899845,-.72485328,1.1262233,0,-.0098394938,0,.1867286,.0067743412,0,0,.55646741,0,-.0046112807,0,.6100958,.82433504,0,0,3.8447199,13.916926,,2394.6587,"Upper middle income",-.229498,-78.5243,"Latin America & Caribbean",196.14262,235.7132,.043013882,.25953412,15.590437,7.7809958
"ECU",1970,6072527,-.85925174,1.2541072,0,-.0083203018,0,.2491848,.0084763058,0,0,.57592595,0,-.0039576171,0,.62269747,.79003811,0,0,3.7850387,13.76688,,2486.4424,"Upper middle income",-.229498,-78.5243,"Latin America & Caribbean",190.13126,259.77887,.04019345,.2947664,15.619286,7.8186083
"ECU",1971,6248835,-.8395713,1.2608907,0,-.0099873831,0,.24036027,.0044532008,0,0,.61383992,0,-.0055720671,0,.62705475,.76717877,0,0,4.0909529,13.702551,,2568.3362,"Upper middle income",-.229498,-78.5243,"Latin America & Caribbean",203.44597,323.30566,.039841399,.29262713,15.647905,7.8510137
"ECU",1972,6428711,-.87762392,1.2505181,0,-.0069245296,0,.23573171,.0078653041,0,0,.57096398,0,-.0024412859,0,.60965925,.77040374,0,0,4.406436,13.480901,,2621.7378,"Upper middle income",-.229498,-78.5243,"Latin America & Caribbean",338.23947,333.57895,.035715427,.22867046,15.676285,7.8715925
"ECU",1973,6611916,-.86074734,1.1470854,0,-.0093873022,0,.23038389,.0070721414,0,0,.53703028,0,-.0034826719,0,.61851257,.7828269,0,0,4.7021527,13.175757,,2904.71,"Upper middle income",-.229498,-78.5243,"Latin America & Caribbean",552.57013,447.37964,.022239707,.16806206,15.704384,7.9740887
"ECU",1974,6798206,-.79864162,1.0739902,0,-.0099934805,0,.19369261,.0085057905,0,0,.54297876,0,-.0057431515,0,.59037137,.78811431,0,0,4.985538,12.708125,,3141.7659,"Upper middle income",-.229498,-78.5243,"Latin America & Caribbean",1124.5042,877.65686,.014347962,.097259469,15.732169,8.0525398
"ECU",1975,6987391,-.79362887,1.0662813,0,-.0099884486,0,.19044779,.0076063327,0,0,.53668839,0,-.005068386,0,.56541312,.7407549,0,0,4.7060304,12.714843,,3392.0879,"Upper middle income",-.229498,-78.5243,"Latin America & Caribbean",1009.2977,1015.6208,.0079838689,.13530336,15.759618,8.1292009
"ECU",1976,7179399,-1.1748364,1.2619131,0,-.0099791493,0,.20680463,.0087362519,0,0,.62507385,0,-.0058776131,0,.5969044,.72158229,0,0,4.7534804,12.628366,,3545.5774,"Upper middle income",-.229498,-78.5243,"Latin America & Caribbean",1314.5265,968.67084,.0044650268,.073216841,15.786726,8.1734562
"ECU",1977,7374234,-1.0831935,1.2434548,0,-.0099244909,0,.20364322,.012487937,0,0,.65647823,0,-.0049507935,0,.59184295,.73239088,0,0,4.7858229,12.749184,,3507.2969,"Upper middle income",-.229498,-78.5243,"Latin America & Caribbean",1446.8066,1378.3318,.0028222203,.054325573,15.813502,8.1626005
"ECU",1978,7571959,-1.2074481,1.4522839,0,-.0081543019,0,.24130298,.33905596,0,0,.62427783,0,-.003834167,0,.60274684,.91432434,0,0,4.9941282,13.690186,,3610.6404,"Upper middle income",-.229498,-78.5243,"Latin America & Caribbean",1591.0536,1559.0422,.003199887,.057612222,15.839962,8.1916409
"ECU",1979,7772653,-.87178278,1.1773845,0,-.0096430294,0,.21935257,.24733692,0,0,.67796654,0,-.0033486017,0,.59521294,.9734264,0,0,5.2658272,13.767369,,3648.7534,"Upper middle income",-.229498,-78.5243,"Latin America & Caribbean",1970.9307,1946.7712,.00072938355,.031474613,15.866122,8.2021408
"ECU",1980,7976445,-.89066398,1.1593255,0,-.009247263,0,.19328316,.28709888,0,0,.69414806,0,-.0037219371,0,.60987657,.96005893,0,0,5.2177544,13.59615,,3687.394,"Upper middle income",-.229498,-78.5243,"Latin America & Caribbean",2517.4897,2218.9321,.00090595044,.018113993,15.892003,8.2126751
"ECU",1981,8183194,-1.0325521,1.1587363,0,-.0095110964,0,.19570883,.26008993,0,0,.60021949,0,-.0045718192,0,.63012558,.90809488,0,0,4.8341613,13.631636,,3795.9712,"Upper middle income",-.229498,-78.5243,"Latin America & Caribbean",2649.6089,2181.3701,-.00014399327,.016122498,15.917593,8.2416954
"ECU",1982,8392940,-1.0204155,1.2225262,0,-.009378125,0,.20937756,.10676395,0,0,.50318497,0,-.0041343165,0,.58378834,1.0966309,0,0,4.8502264,13.797327,,3723.863,"Upper middle income",-.229498,-78.5243,"Latin America & Caribbean",2652.0303,2050.3167,.0015553307,.024490047,15.942902,8.222517
"ECU",1983,8606213,-1.5661309,1.6170757,0,-.0083746128,0,.24218155,.045527667,0,0,.48005468,0,-.0036546059,0,.57400513,.92159069,0,0,4.8369651,13.948619,,3619.3472,"Upper middle income",-.229498,-78.5243,"Latin America & Caribbean",2612.4414,1520.6459,.0040956866,.027011557,15.967995,8.1940489
"ECU",1984,8823751,-1.1863086,1.2652583,0,-.0095307631,0,.20902573,.066850007,0,0,.5387758,0,-.0042657442,0,.58364499,.98545533,0,0,4.6038618,14.013823,,3622.7922,"Upper middle income",-.229498,-78.5243,"Latin America & Caribbean",2844.8176,1643.0966,.005964967,.044821564,15.992958,8.1950006
"ECU",1985,9045979,-1.5100113,1.5771447,0,-.0097268308,0,.25266036,.040968373,0,0,.53921998,0,-.004756378,0,.57147533,.96747261,0,0,4.5935922,14.105088,,3672.8477,"Upper middle income",-.229498,-78.5243,"Latin America & Caribbean",3590.3645,1777.7598,.0046566287,.031244302,16.017832,8.2087221
"ECU",1986,9272906,-1.1781403,1.3710817,0,-.0089757806,0,.24188189,.040907264,0,0,.57671297,0,-.0043148962,0,.56983066,1.0231071,0,0,4.2374487,14.257504,,3707.1074,"Upper middle income",-.229498,-78.5243,"Latin America & Caribbean",2664.6743,1899.7513,.0033389591,.068526849,16.042608,8.2180071
"ECU",1987,9504129,-.77555686,1.1057169,0,-.0095202848,0,.22157387,.056155395,0,0,.59837461,0,-.0039482163,0,.55002683,.96182793,0,0,4.0796738,14.150854,,3607.5471,"Upper middle income",-.229498,-78.5243,"Latin America & Caribbean",2455.6016,1887.2184,.0082806405,.088738002,16.067236,8.1907835
"ECU",1988,9739176,-.94334453,1.2375805,0,-.0094485804,0,.24038483,.051032506,0,0,.64794898,0,-.0045156688,0,.54466295,.98301107,0,0,4.1827149,13.928165,,3727.8547,"Upper middle income",-.229498,-78.5243,"Latin America & Caribbean",2785.7966,1761.1588,.006216127,.058928788,16.091667,8.223588
"ECU",1989,9977377,-.97502416,1.2820731,0,-.0097459219,0,.24986629,.064857833,0,0,.65842825,0,-.004708108,0,.53277463,.92545074,0,0,4.0564294,13.674546,,3675.4543,"Upper middle income",-.229498,-78.5243,"Latin America & Caribbean",2686.9326,1833.6704,.00084552274,.070046656,16.115831,8.2094316
"ECU",1990,10218091,-1.1178384,1.2716985,0,-.0096923187,0,.2496351,.10574175,0,0,.57931602,0,-.0046802778,0,.52686435,.97735906,0,0,3.9913399,13.609506,7472.0249,3720.9365,"Upper middle income",-.229498,-78.5243,"Latin America & Caribbean",3012.5327,1858.2515,-.0011354508,.071192674,16.139669,8.2217302
"ECU",1991,10460990,-1.0887963,1.2258861,0,-.0098099727,0,.24869791,.30978346,0,0,.6194008,0,-.0043927827,0,.53904104,1.033444,0,0,3.9279428,13.467569,7611.7334,3790.5088,"Upper middle income",-.229498,-78.5243,"Latin America & Caribbean",3109.1555,2507.4648,-.00081059965,.062711023,16.163164,8.2402554
"ECU",1992,10705667,-1.0200937,1.2359365,0,-.0093914894,0,.24548386,.3246395,0,0,.73699397,0,-.0041128062,0,.52256542,1.0202688,0,0,4.0485997,13.266093,7595.0254,3782.1885,"Upper middle income",-.229498,-78.5243,"Latin America & Caribbean",3377.9709,2790.0212,.0017335081,.055305373,16.186283,8.2380581
"ECU",1993,10951202,-1.1717342,1.2929839,0,-.0096609285,0,.24939123,.38594344,0,0,.76213968,0,-.0043790662,0,.51784003,1.0117922,0,0,3.947619,13.279081,7571.2451,3770.3464,"Upper middle income",-.229498,-78.5243,"Latin America & Caribbean",3410.3572,2923.5559,.0030863434,.073832966,16.20896,8.2349224
"ECU",1994,11196479,-1.0755008,1.3013406,0,-.0097100213,0,.26230949,.1641598,0,0,.78611684,0,-.0042767352,0,.51362658,1.0198812,0,0,3.850167,13.36676,7720.7241,3844.7844,"Upper middle income",-.229498,-78.5243,"Latin America & Caribbean",4410.377,3857.8259,.007402881,.08469031,16.23111,8.2544727
"ECU",1995,11440583,-1.3609748,1.4824558,0,-.0096950885,0,.29322773,.45744395,0,0,.84222192,0,-.0045954539,0,.51812065,1.0362818,0,0,3.75545,13.275314,7726.1919,3847.5073,"Upper middle income",-.229498,-78.5243,"Latin America & Caribbean",4883.7583,4536.4565,.010863442,.091373533,16.252678,8.2551804
"ECU",1996,11683479,-1.243322,1.4325507,0,-.0089648291,0,.26886433,.61588544,0,0,.95456845,0,-.0038297265,0,.5185973,1.0231987,0,0,3.7911396,13.038897,7696.5835,3832.7627,"Upper middle income",-.229498,-78.5243,"Latin America & Caribbean",5170.0952,3900.9871,.013917353,.10446871,16.273685,8.2513409
"ECU",1997,11924993,-1.0908053,1.3337194,0,-.0089650648,0,.25828832,.14253694,0,0,.81902087,0,-.0037977027,0,.51407748,.96586186,0,0,3.85128,12.955112,7867.0581,3917.656,"Upper middle income",-.229498,-78.5243,"Latin America & Caribbean",5746.3452,4925.9434,.012181242,.10386307,16.294147,8.2732487
"ECU",1998,12163885,-1.0800056,1.3633611,0,-.0091779381,0,.28248882,.011996561,0,0,.94770223,0,-.0043324823,0,.51683474,.71017087,0,0,,12.905599,7964.4858,3966.1736,"Upper middle income",-.229498,-78.5243,"Latin America & Caribbean",4938.749,5531.1338,.015468507,.15678225,16.313982,8.2855568
"ECU",1999,12398691,-.97226506,1.2557141,0,-.0089131575,0,.26161659,.014440662,0,0,.99153864,0,-.0039086794,0,.51703674,.73437732,0,0,,12.838332,7443.3354,3706.6497,"Upper middle income",-.229498,-78.5243,"Latin America & Caribbean",5287.9082,3065.7776,.021231759,.11780445,16.333101,8.2178841
"ECU",2000,12628596,-1.0878918,1.3812908,0,-.008902614,0,.26935649,.020569459,0,0,1.0117474,0,-.0041513736,0,.51677853,.7356956,0,0,,12.604106,7387.6157,3678.9023,"Upper middle income",-.229498,-78.5243,"Latin America & Caribbean",5992.4956,3553.1089,.023862451,.12759593,16.351475,8.2103701
"ECU",2001,12852755,-1.0942197,1.3282509,0,-.0092572682,0,.27064294,.017185749,0,0,.94316477,0,-.0043087681,0,.51288575,.70999491,0,0,4.2016115,12.610652,7550.2573,3759.8948,"Upper middle income",-.229498,-78.5243,"Latin America & Caribbean",5712.0801,5351.1665,.027744608,.15382706,16.369068,8.2321463
"ECU",2002,13072060,-1.1604723,1.4192859,0,-.0087368665,0,.27776724,.021767655,0,0,1.0018818,0,-.0041575884,0,.51215804,.70837885,0,0,4.185894,12.798133,7727.7173,3848.2668,"Upper middle income",-.229498,-78.5243,"Latin America & Caribbean",5786.7856,6127.9795,.0293712,.15825872,16.385988,8.2553778
"ECU",2003,13289601,-1.0414587,1.363047,0,-.0087099113,0,.27563709,.022769984,0,0,.91771674,0,-.0036559985,0,.49968433,.67805624,0,0,4.0841012,12.736738,7808.1924,3888.3418,"Upper middle income",-.229498,-78.5243,"Latin America & Caribbean",6952.9194,5945.7231,.03167503,.14153592,16.402493,8.2657385
"ECU",2004,13509647,-1.1483936,1.4535196,0,-.0092961267,0,.29164848,.016120033,0,0,.85538656,0,-.0046273023,0,.50473964,.67174864,0,0,,12.777907,8311.7012,4139.0806,"Upper middle income",-.229498,-78.5243,"Latin America & Caribbean",9943.3633,7215.4688,.027695654,.11016599,16.418915,8.328229
"ECU",2005,13735233,-1.128745,1.454891,0,-.0091820369,0,.2769798,.00718304,0,0,.86637902,0,-.0043068314,0,.4957206,.67592478,0,0,4.6097074,12.691037,8607.7656,4286.5151,"Upper middle income",-.229498,-78.5243,"Latin America & Caribbean",11708.151,8959.2617,.022725379,.055130556,16.435474,8.3632298
"EGY",1962,28506176,-.25014323,.88489717,0,-.0099879596,0,.19116181,.01405744,0,0,.58097017,0,-.002324037,0,.55957156,1.0615623,0,0,4.2483263,14.991931,,666.79187,"Lower middle income",30.0982,31.246099,"Middle East & North Africa",211.47398,488.78967,.018270422,.14296375,17.165632,6.5024781
"EGY",1963,29281250,.34918645,.42801028,0,-.0099989483,0,.14904596,.43065232,0,0,.58803719,0,.0007949727,0,.55009747,1.0182853,0,0,4.0650878,14.945067,,707.92529,"Lower middle income",30.0982,31.246099,"Middle East & North Africa",261.26389,569.0072,.010682438,.14923365,17.192457,6.5623384
"EGY",1964,30071102,-.1484514,.81891143,0,-.0099880649,0,.18304504,.29364014,0,0,.65144122,0,-.0040532132,0,.61910135,.963884,0,0,3.9184909,15.044896,,745.45801,"Lower middle income",30.0982,31.246099,"Middle East & North Africa",307.83435,591.82483,.0057310327,.17456679,17.219074,6.6139989
"EGY",1965,30875964,-.056877274,.74599671,0,-.0098997075,0,.17293008,.048109811,0,0,.70971662,0,-.000076555683,0,.5462079,1.0301918,0,0,4.0672078,,,763.34967,"Lower middle income",30.0982,31.246099,"Middle East & North Africa",600.69489,933.65552,.0097179487,.09914548,17.245489,6.6377163
"EGY",1966,31697616,.033776212,.62669325,0,-.009995617,0,.15764281,.0068610203,0,0,.63886821,0,-.0036506553,0,.62234223,.98907185,0,0,4.3785543,14.648263,,751.41949,"Lower middle income",30.0982,31.246099,"Middle East & North Africa",595.05859,986.88715,.022881687,.12302996,17.271751,6.621964
"EGY",1967,32534020,.1105568,.59735441,0,-.0099973883,0,.1600166,.0073266933,0,0,.50485647,0,-.0017712626,0,.53809303,.89535773,0,0,4.2011948,14.33828,,736.68414,"Lower middle income",30.0982,31.246099,"Middle East & North Africa",551.7796,767.48749,.034967672,.1477899,17.297796,6.602159
"EGY",1968,33377260,-.11801202,.73787266,0,-.0097505823,0,.16768488,.0057176012,0,0,.8187722,0,.0014421412,0,.55757922,.89315122,0,0,3.9909399,,,737.61438,"Lower middle income",30.0982,31.246099,"Middle East & North Africa",625.06665,654.7937,.03821883,.14911306,17.323385,6.6034212
"EGY",1969,34216824,.12052447,.55334878,0,-.0093621816,0,.12811911,.0067743412,0,0,.65018821,0,.0038439946,0,.5606631,.82433504,0,0,3.8447199,13.916926,,768.53284,"Lower middle income",30.0982,31.246099,"Middle East & North Africa",767.57886,697.22504,.03754491,.16535683,17.348228,6.6444831
"EGY",1970,35046272,.087333657,.74056077,0,-.009958433,0,.20878814,.0084763058,0,0,.63376361,0,-.0031529642,0,.62055802,.79003811,0,0,3.7850387,13.76688,,792.35193,"Lower middle income",30.0982,31.246099,"Middle East & North Africa",831.09723,880.53162,.041734368,.20395142,17.372179,6.6750054
"EGY",1971,35863384,.24335757,.51982576,0,-.0099997083,0,.1663284,.0044532008,0,0,.52669775,0,-.0020570573,0,.60381448,.76717877,0,0,4.0909529,13.702551,,800.9422,"Lower middle income",30.0982,31.246099,"Middle East & North Africa",834.50098,963.64392,.041845609,.19516717,17.395227,6.6857886
"EGY",1972,36673640,.41198346,1.1403383,0,-.0075321766,0,.22967689,.0078653041,0,0,1.4114405,0,-.0038255889,0,.66020435,.77040374,0,0,4.406436,13.480901,,799.13763,"Lower middle income",30.0982,31.246099,"Middle East & North Africa",804.60278,945.80688,.049302984,.18991321,17.417568,6.6835332
"EGY",1973,37488068,.27168685,.62719649,0,-.0082652811,0,.17472944,.0070721414,0,0,1.1476688,0,-.003841321,0,.65053093,.7828269,0,0,4.7021527,13.175757,,787.28979,"Lower middle income",30.0982,31.246099,"Middle East & North Africa",1049.9358,1219.9032,.055668306,.15749241,17.439533,6.6685963
"EGY",1974,38322024,.30347452,.34183282,0,-.0099974973,0,.12050195,.0085057905,0,0,.6446842,0,-.00097674842,0,.56744736,.78811431,0,0,4.985538,12.708125,,789.29926,"Lower middle income",30.0982,31.246099,"Middle East & North Africa",1538.4885,2609.2485,.058856901,.11978557,17.461535,6.6711454
"EGY",1975,39187704,.22297062,.35110426,0,-.0099959522,0,.1189743,.0076063327,0,0,.68031532,0,-.00043809615,0,.54356205,.7407549,0,0,4.7060304,12.714843,,840.86115,"Lower middle income",30.0982,31.246099,"Middle East & North Africa",1545.9866,4252.4575,.05607358,.10848227,17.483873,6.7344265
"EGY",1976,40089032,-.019055856,.46023676,0,-.0099823885,0,.12668805,.0087362519,0,0,.74826247,0,-.0019141687,0,.57703471,.72158229,0,0,4.7534804,12.628366,,942.18567,"Lower middle income",30.0982,31.246099,"Middle East & North Africa",1898.7736,4264.4238,.043976299,.054373961,17.506613,6.8482022
"EGY",1977,41026476,-.13983873,.56344372,0,-.0099056596,0,.13569738,.012487937,0,0,.69811922,0,-.0018066436,0,.57332617,.73239088,0,0,4.7858229,12.749184,,1038.8412,"Lower middle income",30.0982,31.246099,"Middle East & North Africa",2189.7251,5162.6191,.03352173,.059781536,17.529728,6.9458613
"EGY",1978,42004656,-.19771031,1.0729338,0,-.0087577589,0,.20826973,.33905596,0,0,1.0136223,0,-.0042328704,0,.62572795,.91432434,0,0,4.9941282,13.690186,,1073.2932,"Lower middle income",30.0982,31.246099,"Middle East & North Africa",2509.3079,6435.1553,.032643292,.031810209,17.553291,6.978487
"EGY",1979,43027816,-.34012431,.81343651,0,-.0099395318,0,.18465799,.24733692,0,0,.7036683,0,-.0045175552,0,.60413158,.9734264,0,0,5.2658272,13.767369,,1111.0446,"Lower middle income",30.0982,31.246099,"Middle East & North Africa",3545.7839,7088.3076,.031359199,.016568692,17.577358,7.0130558
"EGY",1980,44099144,-.5470528,.88485336,0,-.0099575939,0,.1692785,.28709888,0,0,.57312465,0,-.0055805366,0,.61445487,.96005893,0,0,5.2177544,13.59615,,1192.5814,"Lower middle income",30.0982,31.246099,"Middle East & North Africa",5317.916,9307.9063,.027225938,-.014959226,17.601952,7.0838757
"EGY",1981,45216504,-.59413362,.90139186,0,-.0099999961,0,.17233948,.26008993,0,0,.53616673,0,-.0055960082,0,.63198745,.90809488,0,0,4.8341613,13.631636,,1206.7987,"Lower middle income",30.0982,31.246099,"Middle East & North Africa",4962.647,11325.757,.024743561,-.015428461,17.626972,7.0957265
"EGY",1982,46379620,-.40010515,.83795595,0,-.0098967301,0,.17372736,.10676395,0,0,.50342488,0,-.0047026067,0,.58654362,1.0966309,0,0,4.8502264,13.797327,,1293.0957,"Lower middle income",30.0982,31.246099,"Middle East & North Africa",4578.6177,11184.717,.01990726,.0074132779,17.65237,7.1647944
