country,gdp_per_capita_PPP_constant_2011_international_dollar,gdp_per_capita_PPP_current_international_dollar,gdp_per_capita_constant2010USD,incomeLevel,iso2c,iso3c,latitude,lendingType,longitude,name,region,year
Early-demographic dividend,,,1574.7431797839,Aggregates,V2,EAR,,Aggregates,,Early-demographic dividend,Aggregates,1971
Early-demographic dividend,,,1642.4034342316,Aggregates,V2,EAR,,Aggregates,,Early-demographic dividend,Aggregates,1972
Early-demographic dividend,,,1720.6846536655,Aggregates,V2,EAR,,Aggregates,,Early-demographic dividend,Aggregates,1973
Early-demographic dividend,,,1786.945062848,Aggregates,V2,EAR,,Aggregates,,Early-demographic dividend,Aggregates,1974
Early-demographic dividend,,,1787.4977795973,Aggregates,V2,EAR,,Aggregates,,Early-demographic dividend,Aggregates,1975
Early-demographic dividend,,,1875.4898828212,Aggregates,V2,EAR,,Aggregates,,Early-demographic dividend,Aggregates,1976
Early-demographic dividend,,,1905.9146687971,Aggregates,V2,EAR,,Aggregates,,Early-demographic dividend,Aggregates,1977
Early-demographic dividend,,,1884.1377254242,Aggregates,V2,EAR,,Aggregates,,Early-demographic dividend,Aggregates,1978
Early-demographic dividend,,,1903.2460357452,Aggregates,V2,EAR,,Aggregates,,Early-demographic dividend,Aggregates,1979
Early-demographic dividend,,,1911.5726336572,Aggregates,V2,EAR,,Aggregates,,Early-demographic dividend,Aggregates,1980
Early-demographic dividend,,,1931.3935037655,Aggregates,V2,EAR,,Aggregates,,Early-demographic dividend,Aggregates,1981
Early-demographic dividend,,,1871.570819397,Aggregates,V2,EAR,,Aggregates,,Early-demographic dividend,Aggregates,1982
Early-demographic dividend,,,1825.723158255,Aggregates,V2,EAR,,Aggregates,,Early-demographic dividend,Aggregates,1983
Early-demographic dividend,,,1820.5002415364,Aggregates,V2,EAR,,Aggregates,,Early-demographic dividend,Aggregates,1984
Early-demographic dividend,,,1790.3310951901,Aggregates,V2,EAR,,Aggregates,,Early-demographic dividend,Aggregates,1985
Early-demographic dividend,,,1802.0836348129,Aggregates,V2,EAR,,Aggregates,,Early-demographic dividend,Aggregates,1986
Early-demographic dividend,,,1810.9951210179,Aggregates,V2,EAR,,Aggregates,,Early-demographic dividend,Aggregates,1987
Early-demographic dividend,,,1832.2530557076,Aggregates,V2,EAR,,Aggregates,,Early-demographic dividend,Aggregates,1988
Early-demographic dividend,,,1823.2982186718,Aggregates,V2,EAR,,Aggregates,,Early-demographic dividend,Aggregates,1989
Early-demographic dividend,4287.9731832228,2650.6242836333,1885.2250404934,Aggregates,V2,EAR,,Aggregates,,Early-demographic dividend,Aggregates,1990
Early-demographic dividend,4401.2423780912,2813.1488348702,1939.487411553,Aggregates,V2,EAR,,Aggregates,,Early-demographic dividend,Aggregates,1991
Early-demographic dividend,4499.6826094726,2944.2461066036,1981.9982073672,Aggregates,V2,EAR,,Aggregates,,Early-demographic dividend,Aggregates,1992
Early-demographic dividend,4553.8727128776,3114.8296272965,2007.810041071,Aggregates,V2,EAR,,Aggregates,,Early-demographic dividend,Aggregates,1993
Early-demographic dividend,4612.4533380037,3222.8060200377,2025.8846695317,Aggregates,V2,EAR,,Aggregates,,Early-demographic dividend,Aggregates,1994
Early-demographic dividend,4680.3043649882,3329.41413153,2043.2156942103,Aggregates,V2,EAR,,Aggregates,,Early-demographic dividend,Aggregates,1995
Early-demographic dividend,4851.8970937747,3508.7837929509,2113.0703322148,Aggregates,V2,EAR,,Aggregates,,Early-demographic dividend,Aggregates,1996
Early-demographic dividend,4972.5409502741,3654.590808269,2173.1429104723,Aggregates,V2,EAR,,Aggregates,,Early-demographic dividend,Aggregates,1997
Early-demographic dividend,4964.2888109452,3693.4602449824,2170.9810514728,Aggregates,V2,EAR,,Aggregates,,Early-demographic dividend,Aggregates,1998
Early-demographic dividend,4992.5381838597,3781.8489311023,2164.213211857,Aggregates,V2,EAR,,Aggregates,,Early-demographic dividend,Aggregates,1999
Early-demographic dividend,5125.370668989,3976.1167777185,2222.3628766777,Aggregates,V2,EAR,,Aggregates,,Early-demographic dividend,Aggregates,2000
Early-demographic dividend,5121.2542323949,4069.7484347136,2206.0587723911,Aggregates,V2,EAR,,Aggregates,,Early-demographic dividend,Aggregates,2001
Early-demographic dividend,5151.3362992475,4144.8055863749,2203.8486457826,Aggregates,V2,EAR,,Aggregates,,Early-demographic dividend,Aggregates,2002
Early-demographic dividend,5343.3053650607,4375.235356298,2270.6631031073,Aggregates,V2,EAR,,Aggregates,,Early-demographic dividend,Aggregates,2003
Early-demographic dividend,5604.9390542714,4720.1424087716,2385.7491275359,Aggregates,V2,EAR,,Aggregates,,Early-demographic dividend,Aggregates,2004
Early-demographic dividend,5884.1103514694,5119.6506138266,2500.8347728459,Aggregates,V2,EAR,,Aggregates,,Early-demographic dividend,Aggregates,2005
Early-demographic dividend,6172.3921074135,5562.0933729318,2620.119099776,Aggregates,V2,EAR,,Aggregates,,Early-demographic dividend,Aggregates,2006
Early-demographic dividend,6485.7589616053,6011.2238851913,2744.5781233317,Aggregates,V2,EAR,,Aggregates,,Early-demographic dividend,Aggregates,2007
Early-demographic dividend,6633.8625549605,6306.717926219,2801.9239395816,Aggregates,V2,EAR,,Aggregates,,Early-demographic dividend,Aggregates,2008
Early-demographic dividend,6672.8981811923,6422.3754480601,2782.3486247193,Aggregates,V2,EAR,,Aggregates,,Early-demographic dividend,Aggregates,2009
Early-demographic dividend,7025.2447314674,6860.8167176184,2918.7846612008,Aggregates,V2,EAR,,Aggregates,,Early-demographic dividend,Aggregates,2010
Early-demographic dividend,7283.790528213,7283.790528213,3029.7673120452,Aggregates,V2,EAR,,Aggregates,,Early-demographic dividend,Aggregates,2011
Early-demographic dividend,7467.7881487617,7599.4426340852,3103.9843143875,Aggregates,V2,EAR,,Aggregates,,Early-demographic dividend,Aggregates,2012
Early-demographic dividend,7697.4077019809,7959.7388161565,3192.8536405567,Aggregates,V2,EAR,,Aggregates,,Early-demographic dividend,Aggregates,2013
Early-demographic dividend,7947.0098675382,8363.9095008543,3276.5033078566,Aggregates,V2,EAR,,Aggregates,,Early-demographic dividend,Aggregates,2014
Early-demographic dividend,8225.2751976656,8722.146158354,3379.8546851214,Aggregates,V2,EAR,,Aggregates,,Early-demographic dividend,Aggregates,2015
East Asia & Pacific,,,1412.6260805828,Aggregates,Z4,EAS,,Aggregates,,East Asia & Pacific,Aggregates,1962
East Asia & Pacific,,,1487.6635726523,Aggregates,Z4,EAS,,Aggregates,,East Asia & Pacific,Aggregates,1963
East Asia & Pacific,,,1608.4880304358,Aggregates,Z4,EAS,,Aggregates,,East Asia & Pacific,Aggregates,1964
East Asia & Pacific,,,1675.1977956936,Aggregates,Z4,EAS,,Aggregates,,East Asia & Pacific,Aggregates,1965
East Asia & Pacific,,,1779.5668945089,Aggregates,Z4,EAS,,Aggregates,,East Asia & Pacific,Aggregates,1966
East Asia & Pacific,,,1885.5203492403,Aggregates,Z4,EAS,,Aggregates,,East Asia & Pacific,Aggregates,1967
East Asia & Pacific,,,2032.604755469,Aggregates,Z4,EAS,,Aggregates,,East Asia & Pacific,Aggregates,1968
East Asia & Pacific,,,2210.1029085112,Aggregates,Z4,EAS,,Aggregates,,East Asia & Pacific,Aggregates,1969
East Asia & Pacific,,,2199.6549885381,Aggregates,Z4,EAS,,Aggregates,,East Asia & Pacific,Aggregates,1970
East Asia & Pacific,,,2253.9083653797,Aggregates,Z4,EAS,,Aggregates,,East Asia & Pacific,Aggregates,1971
East Asia & Pacific,,,2365.8402026948,Aggregates,Z4,EAS,,Aggregates,,East Asia & Pacific,Aggregates,1972
East Asia & Pacific,,,2492.6919805777,Aggregates,Z4,EAS,,Aggregates,,East Asia & Pacific,Aggregates,1973
East Asia & Pacific,,,2451.6215580706,Aggregates,Z4,EAS,,Aggregates,,East Asia & Pacific,Aggregates,1974
East Asia & Pacific,,,2490.1688278265,Aggregates,Z4,EAS,,Aggregates,,East Asia & Pacific,Aggregates,1975
East Asia & Pacific,,,2553.6106371628,Aggregates,Z4,EAS,,Aggregates,,East Asia & Pacific,Aggregates,1976
East Asia & Pacific,,,2645.8598884523,Aggregates,Z4,EAS,,Aggregates,,East Asia & Pacific,Aggregates,1977
East Asia & Pacific,,,2752.9180688029,Aggregates,Z4,EAS,,Aggregates,,East Asia & Pacific,Aggregates,1978
East Asia & Pacific,,,2869.2385841584,Aggregates,Z4,EAS,,Aggregates,,East Asia & Pacific,Aggregates,1979
East Asia & Pacific,,,2929.1073769718,Aggregates,Z4,EAS,,Aggregates,,East Asia & Pacific,Aggregates,1980
East Asia & Pacific,,,3017.2483644809,Aggregates,Z4,EAS,,Aggregates,,East Asia & Pacific,Aggregates,1981
East Asia & Pacific,,,3087.135634204,Aggregates,Z4,EAS,,Aggregates,,East Asia & Pacific,Aggregates,1982
East Asia & Pacific,,,3154.1889091479,Aggregates,Z4,EAS,,Aggregates,,East Asia & Pacific,Aggregates,1983
East Asia & Pacific,,,3286.8702078017,Aggregates,Z4,EAS,,Aggregates,,East Asia & Pacific,Aggregates,1984
East Asia & Pacific,,,3438.9737902136,Aggregates,Z4,EAS,,Aggregates,,East Asia & Pacific,Aggregates,1985
East Asia & Pacific,,,3529.06313244,Aggregates,Z4,EAS,,Aggregates,,East Asia & Pacific,Aggregates,1986
East Asia & Pacific,,,3662.5970325626,Aggregates,Z4,EAS,,Aggregates,,East Asia & Pacific,Aggregates,1987
East Asia & Pacific,,,3879.7081762599,Aggregates,Z4,EAS,,Aggregates,,East Asia & Pacific,Aggregates,1988
East Asia & Pacific,,,4026.5969746843,Aggregates,Z4,EAS,,Aggregates,,East Asia & Pacific,Aggregates,1989
East Asia & Pacific,4956.0195086812,3194.1521305029,4186.0276650221,Aggregates,Z4,EAS,,Aggregates,,East Asia & Pacific,Aggregates,1990
East Asia & Pacific,5153.6849323777,3435.8184925647,4308.8918452999,Aggregates,Z4,EAS,,Aggregates,,East Asia & Pacific,Aggregates,1991
East Asia & Pacific,5361.4725658596,3658.5308070191,4398.4656565747,Aggregates,Z4,EAS,,Aggregates,,East Asia & Pacific,Aggregates,1992
East Asia & Pacific,5593.4014317572,3908.209256965,4499.741329331,Aggregates,Z4,EAS,,Aggregates,,East Asia & Pacific,Aggregates,1993
East Asia & Pacific,5870.8572771233,4190.9834061383,4634.8110227678,Aggregates,Z4,EAS,,Aggregates,,East Asia & Pacific,Aggregates,1994
East Asia & Pacific,6181.6835116993,4508.6883602264,4814.0988857582,Aggregates,Z4,EAS,,Aggregates,,East Asia & Pacific,Aggregates,1995
East Asia & Pacific,6494.8546121734,4826.6580768166,5000.7706060794,Aggregates,Z4,EAS,,Aggregates,,East Asia & Pacific,Aggregates,1996
East Asia & Pacific,6717.289534041,5076.8263471,5115.8777701504,Aggregates,Z4,EAS,,Aggregates,,East Asia & Pacific,Aggregates,1997
East Asia & Pacific,6642.2670808016,5074.4731309457,5055.6304234836,Aggregates,Z4,EAS,,Aggregates,,East Asia & Pacific,Aggregates,1998
East Asia & Pacific,6851.5009714191,5314.2400693595,5155.1462898224,Aggregates,Z4,EAS,,Aggregates,,East Asia & Pacific,Aggregates,1999
East Asia & Pacific,7184.6614878058,5712.7471869696,5356.1966293978,Aggregates,Z4,EAS,,Aggregates,,East Asia & Pacific,Aggregates,2000
East Asia & Pacific,7391.994690064,6016.1534754492,5450.0927421775,Aggregates,Z4,EAS,,Aggregates,,East Asia & Pacific,Aggregates,2001
East Asia & Pacific,7702.9914612869,6384.9597730794,5598.3391880512,Aggregates,Z4,EAS,,Aggregates,,East Asia & Pacific,Aggregates,2002
East Asia & Pacific,8074.3706895441,6801.595268934,5790.4162091355,Aggregates,Z4,EAS,,Aggregates,,East Asia & Pacific,Aggregates,2003
East Asia & Pacific,8531.7863657897,7387.7447784769,6042.2376030277,Aggregates,Z4,EAS,,Aggregates,,East Asia & Pacific,Aggregates,2004
East Asia & Pacific,9026.2126381753,8040.3346192278,6299.4760969456,Aggregates,Z4,EAS,,Aggregates,,East Asia & Pacific,Aggregates,2005
East Asia & Pacific,9616.2689914511,8826.879638702,6599.877511088,Aggregates,Z4,EAS,,Aggregates,,East Asia & Pacific,Aggregates,2006
East Asia & Pacific,10358.5912298382,9768.9641596266,6979.2289597225,Aggregates,Z4,EAS,,Aggregates,,East Asia & Pacific,Aggregates,2007
East Asia & Pacific,10818.908585548,10392.9546188803,7172.8775786125,Aggregates,Z4,EAS,,Aggregates,,East Asia & Pacific,Aggregates,2008
East Asia & Pacific,11132.8590767578,10785.6968433711,7219.8475847798,Aggregates,Z4,EAS,,Aggregates,,East Asia & Pacific,Aggregates,2009
East Asia & Pacific,11964.9676654576,11721.3056741842,7677.795456972,Aggregates,Z4,EAS,,Aggregates,,East Asia & Pacific,Aggregates,2010
East Asia & Pacific,12610.3816241082,12610.3816241082,7978.5077949919,Aggregates,Z4,EAS,,Aggregates,,East Asia & Pacific,Aggregates,2011
East Asia & Pacific,13241.8619715888,13479.3904348792,8294.1951970935,Aggregates,Z4,EAS,,Aggregates,,East Asia & Pacific,Aggregates,2012
East Asia & Pacific,13898.0455384687,14403.9084709296,8630.1369835946,Aggregates,Z4,EAS,,Aggregates,,East Asia & Pacific,Aggregates,2013
East Asia & Pacific,14518.4666779539,15271.6116078708,8924.2302041985,Aggregates,Z4,EAS,,Aggregates,,East Asia & Pacific,Aggregates,2014
East Asia & Pacific,15138.2541297596,16097.6073872373,9228.1026186071,Aggregates,Z4,EAS,,Aggregates,,East Asia & Pacific,Aggregates,2015
Europe & Central Asia (excluding high income),,,,Aggregates,7E,ECA,,Aggregates,,Europe & Central Asia (excluding high income),Aggregates,1962
Europe & Central Asia (excluding high income),,,,Aggregates,7E,ECA,,Aggregates,,Europe & Central Asia (excluding high income),Aggregates,1963
Europe & Central Asia (excluding high income),,,,Aggregates,7E,ECA,,Aggregates,,Europe & Central Asia (excluding high income),Aggregates,1964
Europe & Central Asia (excluding high income),,,,Aggregates,7E,ECA,,Aggregates,,Europe & Central Asia (excluding high income),Aggregates,1965
Europe & Central Asia (excluding high income),,,,Aggregates,7E,ECA,,Aggregates,,Europe & Central Asia (excluding high income),Aggregates,1966
Europe & Central Asia (excluding high income),,,,Aggregates,7E,ECA,,Aggregates,,Europe & Central Asia (excluding high income),Aggregates,1967
Europe & Central Asia (excluding high income),,,,Aggregates,7E,ECA,,Aggregates,,Europe & Central Asia (excluding high income),Aggregates,1968
Europe & Central Asia (excluding high income),,,,Aggregates,7E,ECA,,Aggregates,,Europe & Central Asia (excluding high income),Aggregates,1969
Europe & Central Asia (excluding high income),,,,Aggregates,7E,ECA,,Aggregates,,Europe & Central Asia (excluding high income),Aggregates,1970
Europe & Central Asia (excluding high income),,,,Aggregates,7E,ECA,,Aggregates,,Europe & Central Asia (excluding high income),Aggregates,1971
Europe & Central Asia (excluding high income),,,,Aggregates,7E,ECA,,Aggregates,,Europe & Central Asia (excluding high income),Aggregates,1972
Europe & Central Asia (excluding high income),,,,Aggregates,7E,ECA,,Aggregates,,Europe & Central Asia (excluding high income),Aggregates,1973
Europe & Central Asia (excluding high income),,,,Aggregates,7E,ECA,,Aggregates,,Europe & Central Asia (excluding high income),Aggregates,1974
Europe & Central Asia (excluding high income),,,,Aggregates,7E,ECA,,Aggregates,,Europe & Central Asia (excluding high income),Aggregates,1975
Europe & Central Asia (excluding high income),,,,Aggregates,7E,ECA,,Aggregates,,Europe & Central Asia (excluding high income),Aggregates,1976
Europe & Central Asia (excluding high income),,,,Aggregates,7E,ECA,,Aggregates,,Europe & Central Asia (excluding high income),Aggregates,1977
Europe & Central Asia (excluding high income),,,,Aggregates,7E,ECA,,Aggregates,,Europe & Central Asia (excluding high income),Aggregates,1978
Europe & Central Asia (excluding high income),,,,Aggregates,7E,ECA,,Aggregates,,Europe & Central Asia (excluding high income),Aggregates,1979
Europe & Central Asia (excluding high income),,,,Aggregates,7E,ECA,,Aggregates,,Europe & Central Asia (excluding high income),Aggregates,1980
Europe & Central Asia (excluding high income),,,,Aggregates,7E,ECA,,Aggregates,,Europe & Central Asia (excluding high income),Aggregates,1981
Europe & Central Asia (excluding high income),,,,Aggregates,7E,ECA,,Aggregates,,Europe & Central Asia (excluding high income),Aggregates,1982
Europe & Central Asia (excluding high income),,,,Aggregates,7E,ECA,,Aggregates,,Europe & Central Asia (excluding high income),Aggregates,1983
Europe & Central Asia (excluding high income),,,,Aggregates,7E,ECA,,Aggregates,,Europe & Central Asia (excluding high income),Aggregates,1984
Europe & Central Asia (excluding high income),,,,Aggregates,7E,ECA,,Aggregates,,Europe & Central Asia (excluding high income),Aggregates,1985
Europe & Central Asia (excluding high income),,,,Aggregates,7E,ECA,,Aggregates,,Europe & Central Asia (excluding high income),Aggregates,1986
Europe & Central Asia (excluding high income),,,,Aggregates,7E,ECA,,Aggregates,,Europe & Central Asia (excluding high income),Aggregates,1987
Europe & Central Asia (excluding high income),,,,Aggregates,7E,ECA,,Aggregates,,Europe & Central Asia (excluding high income),Aggregates,1988
Europe & Central Asia (excluding high income),,,6503.9624205311,Aggregates,7E,ECA,,Aggregates,,Europe & Central Asia (excluding high income),Aggregates,1989
Europe & Central Asia (excluding high income),13705.6051780186,6468.6688410708,6370.1072966738,Aggregates,7E,ECA,,Aggregates,,Europe & Central Asia (excluding high income),Aggregates,1990
Europe & Central Asia (excluding high income),12898.8400854939,6283.476249099,6010.5908387728,Aggregates,7E,ECA,,Aggregates,,Europe & Central Asia (excluding high income),Aggregates,1991
Europe & Central Asia (excluding high income),11429.9937675078,5744.1091787848,5362.1831375955,Aggregates,7E,ECA,,Aggregates,,Europe & Central Asia (excluding high income),Aggregates,1992
Europe & Central Asia (excluding high income),10674.5114899346,5503.8900655561,5049.700435927,Aggregates,7E,ECA,,Aggregates,,Europe & Central Asia (excluding high income),Aggregates,1993
Europe & Central Asia (excluding high income),9488.1294494083,4981.5122974297,4514.1220870304,Aggregates,7E,ECA,,Aggregates,,Europe & Central Asia (excluding high income),Aggregates,1994
